device,ip,timestamp,host
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.496Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.496Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.624Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:18.626Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:18.626Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:18.764Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:18.764Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.459Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.569Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.569Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.678Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.683Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.683Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.683Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:32.683Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:34.538Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.136,2018-09-04T23:51:34.649Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.528Z,"Akamai Technologies, Inc. (AKAMAI)"
10.8.0.18,23.215.130.195,2018-09-04T23:51:32.658Z,"Akamai Technologies, Inc. (AKAMAI)"
