device,ip,timestamp,host
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.405Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.418Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.418Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.418Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.418Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.423Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.423Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.440Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.440Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.508Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.538Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.538Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.538Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.574Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.662Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.662Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.670Z,Amazon Technologies Inc. (AT-88-Z)
